Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,PHID,NPHI,VSH,Bulk Density,PE_filled
5,C LM,ALEXANDER D,3081.5,49.4,0.913,3.0,8.51,3.7373099999999995,2,0.698,7.01,10.01,0.11182589223392526,2.5095850000000004,Predicted
5,C LM,ALEXANDER D,3082.0,47.78,0.913,3.3,8.385,3.7533299999999996,2,0.69,6.734999999999999,10.035,0.1072105207677471,2.5116475,Predicted
5,C LM,ALEXANDER D,3082.5,46.95,0.906,4.6,8.06,3.9018299999999986,2,0.681,5.760000000000001,10.36,0.10484585514001386,2.51701,Predicted
5,C LM,ALEXANDER D,3083.0,47.4,0.906,5.2,8.07,3.9049899999999997,2,0.672,5.470000000000001,10.67,0.10612790276950777,2.516845,Predicted
5,C LM,ALEXANDER D,3083.5,48.32,0.9,5.4,8.265,3.78957,2,0.664,5.565,10.965,0.10874897792313983,2.5136275,Predicted
5,C LM,ALEXANDER D,3084.0,49.07,0.897,4.3,9.0,3.8279600000000022,2,0.655,6.85,11.15,0.11088572397229639,2.5015,Predicted
5,C LM,ALEXANDER D,3084.5,50.13,0.897,2.5,9.66,3.6637,2,0.647,8.41,10.91,0.11390565838843765,2.4906099999999998,Predicted
6,C LM,ALEXANDER D,3085.0,51.38,0.902,3.5,9.08,3.8719700000000006,2,0.638,7.33,10.83,0.11746690180369858,2.5001800000000003,Predicted
6,C LM,ALEXANDER D,3085.5,52.62,0.913,4.7,8.5,3.8185000000000007,2,0.629,6.15,10.85,0.1209996552716374,2.50975,Predicted
6,C LM,ALEXANDER D,3086.0,54.33,0.925,5.0,8.235,3.95575,2,0.621,5.734999999999999,10.735,0.12587143626371436,2.5141224999999996,Predicted
6,C LM,ALEXANDER D,3086.5,56.18,0.937,4.8,8.01,4.019890000000001,2,0.612,5.609999999999999,10.41,0.1311420765183005,2.5178349999999994,Predicted
6,C LM,ALEXANDER D,3087.0,57.56,0.942,4.2,8.02,4.006400000000002,2,0.603,5.92,10.12,0.1350736892487486,2.51767,Predicted
6,C LM,ALEXANDER D,3087.5,59.25,0.942,3.6,8.03,4.00228,2,0.595,6.2299999999999995,9.83,0.13988849034618137,2.5175049999999994,Predicted
6,C LM,ALEXANDER D,3088.0,61.36,0.942,3.5,8.105,4.141489999999999,2,0.586,6.355,9.855,0.1458998692311418,2.5162674999999997,Predicted
6,C LM,ALEXANDER D,3088.5,63.92,0.936,5.3,7.895,4.146720000000002,2,0.578,5.244999999999999,10.545,0.15319329574559618,2.5197325,Predicted
6,C LM,ALEXANDER D,3089.0,67.46,0.932,7.0,7.805,4.188130000000001,2,0.569,4.305,11.305,0.1632787370976151,2.5212175,Predicted
6,C LM,ALEXANDER D,3089.5,72.85,0.907,8.5,7.94,4.346380000000002,2,0.56,3.6900000000000004,12.190000000000001,0.1786348187042202,2.51899,Predicted
6,C LM,ALEXANDER D,3090.0,84.46,0.879,10.1,8.63,4.166950000000003,2,0.552,3.580000000000001,13.68,0.2117116475451637,2.507605,Predicted
6,C LM,ALEXANDER D,3090.5,98.11,0.843,10.7,9.26,4.398830000000002,2,0.543,3.91,14.61,0.250600425639813,2.49721,Predicted
5,C LM,ALEXANDER D,3091.0,115.09,0.816,10.7,9.59,4.261000000000001,2,0.534,4.24,14.94,0.29897635619271745,2.491765,Predicted
5,C LM,ALEXANDER D,3091.5,128.3,0.792,10.1,9.835,4.270960000000001,2,0.526,4.785000000000001,14.885000000000002,0.3366115766051949,2.4877225,Predicted
4,C LM,ALEXANDER D,3092.0,128.3,0.792,10.1,9.835,4.256020000000001,2,0.526,4.785000000000001,14.885000000000002,0.3366115766051949,2.4877225,Predicted
4,C LM,ALEXANDER D,3092.5,141.19,0.781,7.0,10.78,3.98969,2,0.517,7.279999999999999,14.28,0.37333511870336555,2.47213,Predicted
4,C LM,ALEXANDER D,3093.0,168.43,0.781,2.2,12.9,4.0281600000000015,2,0.509,11.8,14.0,0.45094173520873165,2.43715,Predicted
4,C LM,ALEXANDER D,3093.5,159.61,0.781,1.3,13.73,4.425100000000003,2,0.5,13.08,14.38,0.4258136016706506,2.423455,Predicted
4,C LM,ALEXANDER D,3094.0,146.35,0.78,2.4,13.675,3.9459700000000026,2,0.491,12.475000000000001,14.875,0.3880359315215626,2.4243625,Predicted
4,C LM,ALEXANDER D,3094.5,137.77,0.78,3.2,13.37,3.8743300000000027,2,0.483,11.77,14.969999999999999,0.3635915567192117,2.4293950000000004,Predicted
4,C LM,ALEXANDER D,3095.0,110.36,0.78,3.9,13.145,3.651010000000002,2,0.474,11.195,15.094999999999999,0.2855006111093701,2.4331075,Predicted
4,C LM,ALEXANDER D,3095.5,93.18,0.78,4.7,13.0,3.634930000000001,2,0.466,10.65,15.35,0.23655488161002394,2.4354999999999998,Predicted
4,C LM,ALEXANDER D,3096.0,78.74,0.778,5.3,12.895,3.6112200000000017,2,0.457,10.245,15.545,0.1954153976769297,2.4372325,Predicted
4,C LM,ALEXANDER D,3096.5,71.43,0.766,5.2,12.635,3.560860000000001,2,0.448,10.035,15.235,0.17458924618448382,2.4415225,Predicted
4,C LM,ALEXANDER D,3097.0,69.7,0.754,4.4,12.68,3.555550000000001,2,0.44,10.48,14.879999999999999,0.1696604852977627,2.4407799999999997,Predicted
4,C LM,ALEXANDER D,3097.5,69.01,0.736,4.2,13.25,3.577430000000001,2,0.431,11.15,15.35,0.16769467893253867,2.4313749999999996,Predicted
4,C LM,ALEXANDER D,3098.0,68.54,0.719,4.8,13.905,3.4999400000000005,2,0.422,11.504999999999999,16.305,0.16635565140840058,2.4205675,Predicted
4,C LM,ALEXANDER D,3098.5,68.53,0.7,6.0,14.32,3.522129999999999,2,0.414,11.32,17.32,0.16632716146107848,2.4137199999999996,Predicted
4,C LM,ALEXANDER D,3099.0,69.0,0.694,6.6,14.4,3.5653999999999986,2,0.405,11.100000000000001,17.7,0.16766618898521657,2.4124,Predicted
4,C LM,ALEXANDER D,3099.5,69.27,0.687,6.8,14.28,3.538569999999998,2,0.397,10.879999999999999,17.68,0.16843541756291291,2.4143799999999995,Predicted
4,C LM,ALEXANDER D,3100.0,69.91,0.68,6.7,14.21,3.5090499999999976,2,0.388,10.860000000000001,17.560000000000002,0.17025877419152652,2.415535,Predicted
4,C LM,ALEXANDER D,3100.5,70.99,0.678,6.7,14.48,3.5005999999999977,2,0.379,11.13,17.830000000000002,0.17333568850231196,2.4110799999999997,Predicted
4,C LM,ALEXANDER D,3101.0,71.95,0.674,7.0,15.205,3.4678899999999984,2,0.371,11.705,18.705,0.17607072344523236,2.3991175,Predicted
4,C LM,ALEXANDER D,3101.5,73.74,0.672,7.1,15.8,3.4508999999999963,2,0.362,12.25,19.35,0.18117042401588598,2.3893,Predicted
4,C LM,ALEXANDER D,3102.0,77.33,0.668,6.9,15.985,3.4541099999999965,2,0.353,12.535,19.435,0.19139831510451538,2.3862474999999996,Predicted
4,C LM,ALEXANDER D,3102.5,82.89,0.667,7.1,15.925,3.4611899999999967,2,0.345,12.375,19.475,0.207238725815596,2.3872375,Predicted
4,C LM,ALEXANDER D,3103.0,91.25,0.667,7.3,15.86,3.4643199999999985,2,0.336,12.209999999999999,19.509999999999998,0.23105632177686106,2.3883099999999997,Predicted
4,C LM,ALEXANDER D,3103.5,96.66,0.663,7.9,16.08,3.4662199999999985,2,0.328,12.129999999999999,20.029999999999998,0.24646938327811033,2.38468,Predicted
4,C LM,ALEXANDER D,3104.0,99.78,0.668,8.5,16.695,3.5240199999999993,2,0.319,12.445,20.945,0.2553582468426016,2.3745325,Predicted
4,C LM,ALEXANDER D,3104.5,100.52,0.698,10.0,16.165,3.7494699999999983,2,0.31,11.165,21.165,0.25746650294443607,2.3832774999999997,Predicted
4,C LM,ALEXANDER D,3105.0,100.52,0.697,10.3,16.085,3.7691299999999983,2,0.302,10.935,21.235,0.25746650294443607,2.3845975,Predicted
4,C LM,ALEXANDER D,3105.5,99.28,0.697,8.1,15.16,3.6403599999999994,2,0.293,11.11,19.21,0.2539337494764972,2.3998600000000003,Predicted
4,C LM,ALEXANDER D,3106.0,96.61,0.697,5.5,14.04,3.5460500000000006,2,0.284,11.29,16.79,0.2463269335414999,2.41834,Predicted
4,C LM,ALEXANDER D,3106.5,87.87,0.696,3.2,13.055,3.4248400000000014,2,0.276,11.455,14.655,0.22142671958199553,2.4345925,Predicted
6,C LM,ALEXANDER D,3107.0,74.49,0.702,2.2,12.83,3.499990000000001,2,0.267,11.73,13.93,0.18330717006504255,2.4383049999999997,Predicted
6,C LM,ALEXANDER D,3107.5,66.13,0.703,3.6,11.6,3.5370099999999995,2,0.259,9.799999999999999,13.4,0.15948957410377748,2.4586,Predicted
6,C LM,ALEXANDER D,3108.0,67.05,0.72,7.9,11.32,4.248409999999999,2,0.25,7.37,15.27,0.16211064925740953,2.46322,Predicted
6,C LM,ALEXANDER D,3108.5,75.94,0.687,12.6,12.935,3.9488000000000003,2,0.241,6.635000000000001,19.235,0.18743821242674522,2.4365725,Predicted
4,C LM,ALEXANDER D,3109.0,90.7,0.625,15.2,14.45,3.6067299999999993,2,0.233,6.85,22.049999999999997,0.22948937467414623,2.411575,Predicted
2,C LM,ALEXANDER D,3109.5,101.41,0.55,16.8,15.515,3.63925,1,0.224,7.115,23.915,0.2600021082561018,2.3940024999999996,Predicted
2,C LM,ALEXANDER D,3110.0,105.12,0.489,18.2,16.625,3.6929199999999995,1,0.216,7.525,25.725,0.2705718787125963,2.3756874999999997,Predicted
2,C LM,ALEXANDER D,3110.5,107.1,0.43,17.7,17.06,3.4771399999999995,1,0.207,8.209999999999999,25.909999999999997,0.27621288828236956,2.3685099999999997,Predicted
2,C LM,ALEXANDER D,3111.0,103.88,0.393,14.7,18.785,3.4539999999999957,1,0.198,11.435,26.134999999999998,0.26703912524465745,2.3400475000000003,Predicted
2,C LM,ALEXANDER D,3111.5,97.63,0.356,11.6,18.98,3.293649999999999,1,0.19,13.18,24.78,0.2492329081683528,2.33683,Predicted
8,C LM,ALEXANDER D,3112.0,30.78,0.283,1.3,17.555,4.962300000000003,2,0.164,16.905,18.205,0.05877761032019852,2.3603425,Predicted
8,C LM,ALEXANDER D,3112.5,24.65,0.262,0.8,17.925,5.104490000000002,2,0.155,17.525000000000002,18.325,0.04131327261175894,2.3542375,Predicted
8,C LM,ALEXANDER D,3113.0,23.36,0.243,3.9,16.51,5.18544,2,0.147,14.560000000000002,18.46,0.03763806940720967,2.377585,Predicted
8,C LM,ALEXANDER D,3113.5,27.77,0.23,6.6,15.915,5.3037199999999975,2,0.138,12.614999999999998,19.215,0.05020213617625022,2.3874025,Predicted
8,C LM,ALEXANDER D,3114.0,32.19,0.238,6.8,15.845,5.289989999999998,2,0.129,12.445,19.245,0.06279469289261283,2.3885575,Predicted
8,C LM,ALEXANDER D,3114.5,36.6,0.243,6.7,15.605,5.204139999999998,2,0.121,12.255,18.955000000000002,0.0753587596616534,2.3925175,Predicted
8,C LM,ALEXANDER D,3115.0,41.01,0.253,4.5,15.51,5.18346,2,0.112,13.26,17.759999999999998,0.08792282643069392,2.394085,Predicted
8,C LM,ALEXANDER D,3115.5,45.42,0.265,0.9,14.905,5.03039,2,0.103,14.455,15.354999999999999,0.10048689319973449,2.4040674999999996,Predicted
8,C LM,ALEXANDER D,3116.0,49.83,0.288,-1.7,13.62,5.09876,2,0.095,14.469999999999999,12.77,0.11305095996877501,2.4252700000000003,Predicted
8,C LM,ALEXANDER D,3116.5,54.24,0.318,-2.7,12.285,4.423430000000001,2,0.086,13.635,10.935,0.12561502673781558,2.4472975,Predicted
8,C LM,ALEXANDER D,3117.0,58.65,0.408,-4.2,10.255,4.390279999999999,2,0.078,12.355,8.155000000000001,0.13817909350685612,2.4807924999999997,Predicted
8,C LM,ALEXANDER D,3117.5,63.07,0.66,-3.6,9.37,4.001050000000001,2,0.069,11.17,7.569999999999999,0.15077165022321876,2.495395,Predicted
8,C LM,ALEXANDER D,3118.0,66.12,0.79,-2.9,8.73,3.9378899999999977,2,0.06,10.18,7.28,0.1594610841564554,2.5059549999999997,Predicted
8,C LM,ALEXANDER D,3118.5,67.66,0.878,-2.2,8.325,4.111500000000001,2,0.052,9.424999999999999,7.225,0.16384853604405686,2.5126375,Predicted
8,C LM,ALEXANDER D,3119.0,68.34,0.91,-1.8,8.065,4.085590000000001,2,0.043,8.965,7.164999999999999,0.16578585246195882,2.5169275,Predicted
8,C LM,ALEXANDER D,3119.5,67.87,0.926,1.8,8.175,3.9220500000000014,2,0.034,7.275,9.075000000000001,0.1644468249378207,2.5151125,Predicted
8,C LM,ALEXANDER D,3120.0,66.0,0.928,6.3,8.54,4.200619999999998,2,0.026,5.389999999999999,11.69,0.15911920478859035,2.5090899999999996,Predicted
8,C LM,ALEXANDER D,3120.5,67.39,0.898,9.6,9.755,4.131219999999998,2,0.017,4.955000000000001,14.555,0.1630793074663605,2.4890425,Predicted
8,C LM,ALEXANDER D,3121.0,76.58,0.85,12.1,10.815,3.9478199999999966,2,0.009,4.765,16.865,0.18926156905535882,2.4715525,Predicted
2,A1 SH,SHANKLE,2774.5,98.36,0.642,-0.1,18.685,2.9,1,1.0,18.735,18.634999999999998,0.2513126743228652,2.3416975000000004,Original
2,A1 SH,SHANKLE,2775.0,97.57,0.631,7.9,16.745,3.2,1,0.984,12.795000000000002,20.695,0.24906196848442028,2.3737075,Original
2,A1 SH,SHANKLE,2775.5,98.41,0.615,12.8,14.105,3.2,1,0.968,7.705,20.505000000000003,0.2514551240594756,2.4172675,Original
2,A1 SH,SHANKLE,2776.0,85.92,0.597,13.0,13.385,3.4,1,0.952,6.885,19.884999999999998,0.21587117985418847,2.4291474999999996,Original
2,A1 SH,SHANKLE,2776.5,83.16,0.592,12.3,13.345,3.4,1,0.935,7.195,19.495,0.20800795439329234,2.4298074999999995,Original
2,A1 SH,SHANKLE,2777.0,82.56,0.599,12.9,13.105,3.5,1,0.919,6.655,19.555,0.2062985575539671,2.4337675,Original
2,A1 SH,SHANKLE,2777.5,83.12,0.611,13.2,14.0,3.3,1,0.903,7.4,20.6,0.207893994604004,2.419,Original
2,A1 SH,SHANKLE,2778.0,84.26,0.62,12.8,13.685,3.3,1,0.887,7.285,20.085,0.21114184859872195,2.4241974999999996,Original
2,A1 SH,SHANKLE,2778.5,86.29,0.627,13.2,13.92,3.2,1,0.871,7.32,20.52,0.21692530790510572,2.4203200000000002,Original
2,A1 SH,SHANKLE,2779.0,80.95,0.629,13.0,13.975,3.2,1,0.855,7.475,20.475,0.20171167603511103,2.4194124999999995,Original
2,A1 SH,SHANKLE,2779.5,79.07,0.629,13.0,14.235,3.2,1,0.839,7.734999999999999,20.735,0.19635556593855857,2.4151225,Original
2,A1 SH,SHANKLE,2780.0,75.31,0.626,11.4,13.17,3.2,1,0.823,7.47,18.87,0.18564334574545374,2.432695,Original
2,A1 SH,SHANKLE,2780.5,69.3,0.625,10.1,12.32,3.0,1,0.806,7.2700000000000005,17.37,0.1685208874048792,2.44672,Original
2,A1 SH,SHANKLE,2781.0,69.16,0.626,9.0,11.805,3.0,1,0.79,7.305,16.305,0.16812202814236996,2.4552175000000003,Original
2,A1 SH,SHANKLE,2781.5,69.03,0.624,10.0,11.72,3.2,1,0.774,6.720000000000001,16.72,0.16775165882718285,2.45662,Original
2,A1 SH,SHANKLE,2782.0,64.95,0.622,10.1,11.75,3.4,1,0.758,6.7,16.8,0.15612776031977119,2.456125,Original
2,A1 SH,SHANKLE,2782.5,78.95,0.607,12.0,12.155,3.4,1,0.742,6.154999999999999,18.155,0.19601368657069354,2.4494425,Original
2,A1 SH,SHANKLE,2783.0,82.36,0.58,11.7,12.955,3.2,1,0.726,7.105,18.805,0.20572875860752535,2.4362424999999996,Original
2,A1 SH,SHANKLE,2783.5,80.27,0.543,11.1,12.865,3.1,1,0.71,7.315,18.415,0.19977435961720907,2.4377275,Original
2,A1 SH,SHANKLE,2784.0,78.87,0.507,8.5,12.23,2.9,1,0.694,7.98,16.48,0.19578576699211686,2.448205,Original
2,A1 SH,SHANKLE,2784.5,66.38,0.473,6.2,11.89,2.8,1,0.677,8.790000000000001,14.99,0.16020182278682965,2.453815,Original
1,A1 SH,SHANKLE,2785.0,58.63,0.444,4.4,12.44,2.7,1,0.661,10.239999999999998,14.64,0.13812211361221194,2.44474,Original
1,A1 SH,SHANKLE,2785.5,59.16,0.413,3.7,13.64,2.6,1,0.645,11.790000000000001,15.49,0.13963208082028256,2.42494,Original
1,A1 SH,SHANKLE,2786.0,52.86,0.378,2.5,14.49,2.6,1,0.629,13.24,15.74,0.1216834140073675,2.4109149999999997,Original
1,A1 SH,SHANKLE,2786.5,54.32,0.344,1.1,15.085,2.6,1,0.613,14.535,15.635000000000002,0.12584294631639226,2.4010975,Original
1,A1 SH,SHANKLE,2787.0,53.27,0.32,-0.3,14.985,2.7,1,0.597,15.135,14.834999999999999,0.1228515018475731,2.4027475,Original
1,A1 SH,SHANKLE,2787.5,52.34,0.312,-0.1,14.945,2.7,1,0.581,14.995000000000001,14.895,0.12020193674661897,2.4034074999999997,Original
1,A1 SH,SHANKLE,2788.0,58.01,0.31,0.9,15.055,2.7,1,0.565,14.605,15.504999999999999,0.1363557368782425,2.4015925,Original
1,A1 SH,SHANKLE,2788.5,55.38,0.307,1.6,15.28,2.8,1,0.548,14.479999999999999,16.08,0.12886288073253355,2.39788,Original
1,A1 SH,SHANKLE,2789.0,55.18,0.301,1.7,15.905,2.8,1,0.532,15.055,16.755,0.12829308178609178,2.3875675,Original
1,A1 SH,SHANKLE,2789.5,55.09,0.292,0.8,16.485,2.8,1,0.516,16.085,16.884999999999998,0.128036672260193,2.3779975,Original
1,A1 SH,SHANKLE,2790.0,58.89,0.288,0.3,17.33,2.7,1,0.5,17.18,17.479999999999997,0.1388628522425862,2.3640549999999996,Original
1,A1 SH,SHANKLE,2790.5,56.51,0.294,-0.5,17.77,2.7,1,0.484,18.02,17.52,0.13208224477992941,2.3567950000000004,Original
1,A1 SH,SHANKLE,2791.0,57.27,0.31,-0.1,17.9,2.8,1,0.468,17.95,17.849999999999998,0.13424748077640805,2.3546499999999995,Original
1,A1 SH,SHANKLE,2791.5,58.42,0.328,0.3,17.97,2.8,1,0.452,17.82,18.119999999999997,0.1375238247184481,2.353495,Original
1,A1 SH,SHANKLE,2792.0,58.99,0.346,0.9,18.3,2.7,1,0.435,17.85,18.75,0.1391477517158071,2.3480499999999997,Original
1,A1 SH,SHANKLE,2792.5,59.99,0.367,1.5,19.49,2.5,1,0.419,18.74,20.24,0.14199674644801583,2.328415,Original
1,A1 SH,SHANKLE,2793.0,62.66,0.389,1.7,20.135,2.4,1,0.403,19.285,20.985000000000003,0.14960356238301314,2.3177725,Original
1,A1 SH,SHANKLE,2793.5,60.46,0.408,2.1,20.495,2.3,1,0.387,19.445,21.545,0.14333577397215394,2.3118325000000004,Original
1,A1 SH,SHANKLE,2794.0,60.85,0.415,1.1,20.34,2.3,1,0.371,19.79,20.89,0.14444688191771535,2.3143899999999995,Original
1,A1 SH,SHANKLE,2794.5,63.8,0.408,1.1,20.015,2.4,1,0.355,19.465,20.565,0.15285141637773111,2.3197524999999994,Original
1,A1 SH,SHANKLE,2795.0,63.82,0.387,1.0,19.615,2.4,1,0.339,19.115,20.115,0.1529083962723753,2.3263524999999996,Original
1,A1 SH,SHANKLE,2795.5,66.97,0.367,0.3,19.01,2.4,1,0.323,18.860000000000003,19.16,0.16188272967883283,2.336335,Original
1,A1 SH,SHANKLE,2796.0,69.67,0.362,-0.2,18.66,2.5,1,0.306,18.76,18.56,0.16957501545579642,2.34211,Original
1,A1 SH,SHANKLE,2796.5,70.72,0.367,1.1,17.45,2.6,1,0.29,16.9,18.0,0.1725664599246156,2.362075,Original
1,A1 SH,SHANKLE,2797.0,85.75,0.377,5.1,18.705,2.6,1,0.274,16.154999999999998,21.255,0.21538685074971298,2.3413675,Original
1,A1 SH,SHANKLE,2797.5,89.58,0.389,8.5,19.555,2.6,1,0.258,15.305,23.805,0.22629850057407244,2.3273425,Original
2,A1 SH,SHANKLE,2798.0,87.45,0.396,6.0,20.265,2.6,1,0.242,17.265,23.265,0.22023014179446784,2.3156274999999997,Original
2,A1 SH,SHANKLE,2798.5,84.45,0.405,3.2,16.485,2.8,1,0.226,14.885,18.085,0.21168315759784162,2.3779975,Original
1,A1 SH,SHANKLE,2799.0,71.4,0.415,2.2,12.965,3.0,1,0.21,11.865,14.065,0.17450377634251757,2.4360774999999997,Original
1,A1 SH,SHANKLE,2799.5,70.13,0.423,4.0,11.34,2.9,1,0.194,9.34,13.34,0.17088555303261244,2.46289,Original
1,A1 SH,SHANKLE,2800.0,70.92,0.428,4.5,12.33,2.8,1,0.177,10.08,14.58,0.17313625887105735,2.446555,Original
1,A1 SH,SHANKLE,2800.5,68.34,0.427,4.7,13.295,2.7,1,0.161,10.945,15.645,0.16578585246195882,2.4306325,Original
1,A1 SH,SHANKLE,2801.0,76.04,0.422,7.1,16.445,2.6,1,0.145,12.895,19.995,0.18772311189996613,2.3786575,Original
1,A1 SH,SHANKLE,2801.5,89.18,0.412,9.1,24.17,2.4,1,0.129,19.62,28.720000000000002,0.225158902681189,2.251195,Original
2,A1 SH,SHANKLE,2802.0,86.72,0.396,7.6,28.165,2.4,1,0.113,24.365,31.965,0.21815037563995546,2.1852775,Original
2,A1 SH,SHANKLE,2802.5,73.95,0.384,3.9,26.97,2.5,1,0.097,25.02,28.919999999999998,0.18176871290964985,2.204995,Original
2,A1 SH,SHANKLE,2803.0,59.22,0.382,2.1,20.215,3.0,1,0.081,19.165,21.265,0.1398030205042151,2.3164525,Original
2,A1 SH,SHANKLE,2803.5,70.19,0.389,4.4,16.27,3.2,1,0.065,14.07,18.47,0.17105649271654497,2.381545,Original
2,A1 SH,SHANKLE,2804.0,71.73,0.423,18.6,22.62,2.5,1,0.048,13.32,31.92,0.17544394460414645,2.27677,Original
2,A1 SH,SHANKLE,2804.5,75.15,0.494,16.4,33.13,2.1,1,0.032,24.930000000000003,41.33,0.18518750658830035,2.103355,Original
3,A1 SH,SHANKLE,2805.0,75.28,0.572,1.7,36.13,1.9,1,0.016,35.28,36.980000000000004,0.18555787590348746,2.053855,Original
3,A1 SH,SHANKLE,2805.5,46.04,0.645,-17.8,28.075,2.3,1,0.01,36.975,19.174999999999997,0.1022532699337039,2.1867625,Original
8,A1 LM,SHANKLE,2806.0,46.04,0.645,-17.8,28.075,2.3,2,1.0,36.975,19.174999999999997,0.1022532699337039,2.1867625,Original
8,A1 LM,SHANKLE,2807.0,26.73,0.748,-9.0,9.105,5.0,2,0.953,13.605,4.605,0.04723918165475313,2.4997675,Original
8,A1 LM,SHANKLE,2807.5,36.5,0.794,0.1,5.945,4.5,2,0.93,5.8950000000000005,5.995,0.07507386018843251,2.5519075,Original
8,A1 LM,SHANKLE,2808.0,52.24,0.867,4.2,7.395,4.1,2,0.907,5.295,9.495,0.11991703727339809,2.5279825,Original
6,A1 LM,SHANKLE,2808.5,61.32,0.925,9.4,8.825,3.6,2,0.884,4.124999999999999,13.524999999999999,0.14578590944185346,2.5043875,Original
6,A1 LM,SHANKLE,2809.0,56.15,0.965,12.2,8.85,3.5,2,0.86,2.75,14.95,0.13105660667633426,2.5039749999999996,Original
6,A1 LM,SHANKLE,2809.5,55.07,0.985,10.9,7.225,3.6,2,0.837,1.7749999999999995,12.675,0.12797969236554882,2.5307874999999997,Original
6,A1 LM,SHANKLE,2810.0,64.81,0.974,7.7,5.565,3.7,2,0.814,1.7150000000000003,9.415000000000001,0.15572890105726195,2.5581774999999998,Original
6,A1 LM,SHANKLE,2810.5,87.83,0.952,4.6,4.495,4.1,2,0.791,2.1950000000000003,6.795,0.22131275979270715,2.5758324999999997,Original
6,A1 LM,SHANKLE,2811.0,88.06,0.956,2.5,4.19,4.7,2,0.767,2.9400000000000004,5.44,0.22196802858111517,2.5808649999999997,Original
6,A1 LM,SHANKLE,2811.5,75.07,0.971,0.8,4.695,5.2,2,0.744,4.295,5.095000000000001,0.18495958700972362,2.5725324999999994,Original
6,A1 LM,SHANKLE,2812.0,65.29,1.009,1.4,5.175,5.4,2,0.721,4.475,5.875,0.15709641852872216,2.5646125000000004,Original
6,A1 LM,SHANKLE,2812.5,74.26,1.064,4.3,6.455,5.1,2,0.698,4.305,8.605,0.18265190127663455,2.5434925,Original
6,A1 LM,SHANKLE,2813.0,73.01,1.102,5.3,7.235,4.7,2,0.674,4.585000000000001,9.885,0.17909065786137363,2.5306224999999998,Original
8,A1 LM,SHANKLE,2813.5,64.61,1.121,4.4,7.765,4.7,2,0.651,5.5649999999999995,9.965,0.1551591021108202,2.5218774999999996,Original
8,A1 LM,SHANKLE,2814.0,40.57,1.125,1.7,7.655,4.7,2,0.628,6.805000000000001,8.505,0.08666926874852209,2.5236925,Original
8,A1 LM,SHANKLE,2814.5,30.41,1.109,-0.2,7.95,4.8,2,0.605,8.05,7.8500000000000005,0.0577234822692813,2.5188249999999996,Original
8,A1 LM,SHANKLE,2815.0,22.91,1.115,-1.4,7.585,4.7,2,0.581,8.285,6.885,0.03635602177771574,2.5248475,Original
8,A1 LM,SHANKLE,2815.5,24.62,1.13,-2.1,6.74,4.9,2,0.558,7.79,5.69,0.04122780276979269,2.53879,Original
8,A1 LM,SHANKLE,2816.0,25.02,1.124,-2.4,5.865,4.9,2,0.535,7.065,4.665,0.04236740066267618,2.5532275,Original
8,A1 LM,SHANKLE,2816.5,27.77,1.097,-2.0,5.575,4.9,2,0.512,6.575,4.575,0.05020213617625022,2.5580125000000002,Original
6,A1 LM,SHANKLE,2817.0,37.24,1.069,1.1,6.59,4.7,2,0.488,6.04,7.14,0.07718211629026699,2.541265,Original
6,A1 LM,SHANKLE,2817.5,65.59,1.028,4.9,8.1,4.5,2,0.465,5.6499999999999995,10.55,0.1579511169483848,2.51635,Original
6,A1 LM,SHANKLE,2818.0,87.34,0.989,8.7,9.485,4.0,2,0.442,5.135,13.834999999999999,0.21991675237392488,2.4934975,Original
6,A1 LM,SHANKLE,2818.5,79.54,0.96,10.0,10.025,4.0,2,0.419,5.025,15.025,0.19769459346269672,2.4845875,Original
6,A1 LM,SHANKLE,2819.0,79.63,0.937,10.7,10.155,3.9,2,0.395,4.805,15.504999999999999,0.19795100298859547,2.4824425,Original
6,A1 LM,SHANKLE,2819.5,75.6,0.907,6.7,8.985,4.0,2,0.349,5.635,12.334999999999999,0.18646955421779424,2.5017475,Original
6,A1 LM,SHANKLE,2820.0,52.75,0.918,1.9,8.955,3.6,2,0.326,8.005,9.905,0.12137002458682454,2.5022425,Original
6,A1 LM,SHANKLE,2820.5,45.65,0.946,-2.7,9.75,3.8,2,0.302,11.1,8.4,0.10114216198814248,2.489125,Original
6,A1 LM,SHANKLE,2821.0,51.75,0.993,-4.6,9.235,4.0,2,0.279,11.535,6.935,0.11852102985461581,2.4976225000000003,Original
6,A1 LM,SHANKLE,2821.5,53.57,1.05,-4.6,7.61,4.8,2,0.256,9.91,5.3100000000000005,0.12370620026723571,2.5244349999999995,Original
6,A1 LM,SHANKLE,2822.0,60.94,1.107,-2.1,5.46,4.8,2,0.233,6.51,4.41,0.14470329144361413,2.5599100000000004,Original
6,A1 LM,SHANKLE,2822.5,71.14,1.135,-1.1,4.55,4.9,2,0.209,5.1,4.0,0.17376303771214327,2.574925,Original
